[17Mar2023 03:53:37.611] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeclientuserdev, --version, MOD_DEV, --assetIndex, 1.19, --assetsDir, C:\Users\Guillaume Globensky\.mcreator\gradle\caches\forge_gradle\assets, --gameDir, ., --fml.forgeVersion, 43.2.0, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[17Mar2023 03:53:37.614] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.5 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[17Mar2023 03:53:37.721] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Guillaume%20Globensky/.mcreator/gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.5/9d1c0c3a304ae6697ecd477218fa61b850bf57fc/mixin-0.8.5.jar%23120!/ Service=ModLauncher Env=CLIENT
[17Mar2023 03:53:38.028] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Guillaume Globensky\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\javafmllanguage\1.19.2-43.2.0\5713dfd49576886a7ffc353f14f067ad42369592\javafmllanguage-1.19.2-43.2.0.jar is missing mods.toml file
[17Mar2023 03:53:38.033] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Guillaume Globensky\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\lowcodelanguage\1.19.2-43.2.0\51c88985dd125457fb8b6c2c58a4f3b9349a6b57\lowcodelanguage-1.19.2-43.2.0.jar is missing mods.toml file
[17Mar2023 03:53:38.038] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Guillaume Globensky\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\mclanguage\1.19.2-43.2.0\f4fa83ef8129c7f7cc5847fbafb07f7ae86c1bb\mclanguage-1.19.2-43.2.0.jar is missing mods.toml file
[17Mar2023 03:53:38.042] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\Guillaume Globensky\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\fmlcore\1.19.2-43.2.0\d4dcb5b809b7f035ac22b058941cf81f84451545\fmlcore-1.19.2-43.2.0.jar is missing mods.toml file
[17Mar2023 03:53:38.108] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[17Mar2023 03:53:39.184] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclientuserdev' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, C:\Users\Guillaume Globensky\.mcreator\gradle\caches\forge_gradle\assets, --assetIndex, 1.19]
[17Mar2023 03:53:41.820] [pool-3-thread-1/INFO] [net.minecraft.util.datafix.DataFixers/]: Building unoptimized datafixer
[17Mar2023 03:53:43.209] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/C:/Users/Guillaume%20Globensky/MCreatorWorkspaces/caviercaves/build/fg_cache/net/minecraftforge/forge/1.19.2-43.2.0_mapped_official_1.19.2/forge-1.19.2-43.2.0_mapped_official_1.19.2.jar%23183!/assets/.mcassetsroot' uses unexpected schema
[17Mar2023 03:53:43.209] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/C:/Users/Guillaume%20Globensky/MCreatorWorkspaces/caviercaves/build/fg_cache/net/minecraftforge/forge/1.19.2-43.2.0_mapped_official_1.19.2/forge-1.19.2-43.2.0_mapped_official_1.19.2.jar%23183!/data/.mcassetsroot' uses unexpected schema
[17Mar2023 03:53:43.220] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[17Mar2023 03:53:43.223] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[17Mar2023 03:53:43.309] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.1 build 7
[17Mar2023 03:53:43.706] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 43.2.0, for MC 1.19.2 with MCP 20220805.130853
[17Mar2023 03:53:43.706] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v43.2.0 Initialized
[17Mar2023 03:53:44.393] [Render thread/INFO] [net.minecraftforge.gametest.ForgeGameTestHooks/]: Enabled Gametest Namespaces: []
[17Mar2023 03:53:44.468] [Render thread/INFO] [com.mojang.text2speech.NarratorWindows/]: Narrator library for x64 successfully loaded
[17Mar2023 03:53:44.488] [Render thread/INFO] [net.minecraft.server.packs.resources.ReloadableResourceManager/]: Reloading ResourceManager: Mod Resources, Default
[17Mar2023 03:53:44.771] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[17Mar2023 03:53:45.055] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: UP_TO_DATE Current: 43.2.0 Target: null
[17Mar2023 03:53:47.708] [Render thread/WARN] [net.minecraft.client.sounds.SoundEngine/]: Missing sound for event: minecraft:item.goat_horn.play
[17Mar2023 03:53:47.708] [Render thread/WARN] [net.minecraft.client.sounds.SoundEngine/]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[17Mar2023 03:53:47.740] [Render thread/INFO] [com.mojang.blaze3d.audio.Library/]: OpenAL initialized on device OpenAL Soft on Haut-parleurs (3- Logitech G935/G933s Gaming Headset)
[17Mar2023 03:53:47.741] [Render thread/INFO] [net.minecraft.client.sounds.SoundEngine/SOUNDS]: Sound engine started
[17Mar2023 03:53:47.857] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 1024x512x2 minecraft:textures/atlas/blocks.png-atlas
[17Mar2023 03:53:47.861] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x128x2 minecraft:textures/atlas/signs.png-atlas
[17Mar2023 03:53:47.861] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x512x2 minecraft:textures/atlas/banner_patterns.png-atlas
[17Mar2023 03:53:47.861] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x512x2 minecraft:textures/atlas/shield_patterns.png-atlas
[17Mar2023 03:53:47.862] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x2 minecraft:textures/atlas/chest.png-atlas
[17Mar2023 03:53:47.862] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x2 minecraft:textures/atlas/beds.png-atlas
[17Mar2023 03:53:47.862] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x2 minecraft:textures/atlas/shulker_boxes.png-atlas
[17Mar2023 03:53:48.473] [Render thread/WARN] [net.minecraft.client.renderer.ShaderInstance/]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[17Mar2023 03:53:48.541] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x0 minecraft:textures/atlas/particles.png-atlas
[17Mar2023 03:53:48.542] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x0 minecraft:textures/atlas/paintings.png-atlas
[17Mar2023 03:53:48.543] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 128x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[17Mar2023 03:53:48.788] [Realms Notification Availability checker #1/INFO] [com.mojang.realmsclient.client.RealmsClient/]: Could not authorize you against Realms server: Invalid session id
[17Mar2023 03:53:53.482] [Render thread/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 7 recipes
[17Mar2023 03:53:53.979] [Render thread/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 1179 advancements
[17Mar2023 03:53:55.080] [Render thread/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 7 recipes
[17Mar2023 03:53:55.424] [Render thread/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 1179 advancements
[17Mar2023 03:53:58.207] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Starting integrated minecraft server version 1.19.2
[17Mar2023 03:53:58.208] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[17Mar2023 03:53:58.331] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file .\saves\New World (33)\serverconfig\forge-server.toml is not correct. Correcting
[17Mar2023 03:53:58.332] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server was corrected from null to its default, SimpleCommentedConfig:{}. 
[17Mar2023 03:53:58.332] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.removeErroringBlockEntities was corrected from null to its default, false. 
[17Mar2023 03:53:58.332] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.removeErroringEntities was corrected from null to its default, false. 
[17Mar2023 03:53:58.333] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.fullBoundingBoxLadders was corrected from null to its default, false. 
[17Mar2023 03:53:58.333] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.zombieBaseSummonChance was corrected from null to its default, 0.1. 
[17Mar2023 03:53:58.333] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.zombieBabyChance was corrected from null to its default, 0.05. 
[17Mar2023 03:53:58.333] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.fixAdvancementLoading was corrected from null to its default, true. 
[17Mar2023 03:53:58.333] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.permissionHandler was corrected from null to its default, forge:default_handler. 
[17Mar2023 03:54:09.003] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Preparing start region for dimension minecraft:overworld
[17Mar2023 03:54:09.548] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[17Mar2023 03:54:09.548] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[17Mar2023 03:54:10.054] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[17Mar2023 03:54:10.181] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=50, y=0, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.181] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=51, y=0, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.182] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=52, y=0, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.182] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=53, y=0, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.182] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=54, y=0, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.187] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=50, y=-1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.187] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=51, y=-1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.187] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=52, y=-1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.187] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=53, y=-1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.187] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=54, y=-1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.190] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=49, y=1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.190] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=50, y=1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.190] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=51, y=1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.190] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=52, y=1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.190] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=53, y=1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.190] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=54, y=1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.190] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=55, y=1, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.191] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [2, -3], pos: BlockPos{x=45, y=-19, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.191] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [2, -3], pos: BlockPos{x=46, y=-19, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.191] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [2, -3], pos: BlockPos{x=47, y=-19, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.191] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=48, y=-19, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.192] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=49, y=-19, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.192] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [2, -3], pos: BlockPos{x=45, y=-18, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.192] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [2, -3], pos: BlockPos{x=46, y=-18, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.192] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [2, -3], pos: BlockPos{x=47, y=-18, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.192] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=48, y=-18, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.192] [Worker-Main-5/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [3, -3], pos: BlockPos{x=49, y=-18, z=-33}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:10.535] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[17Mar2023 03:54:11.051] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 1%
[17Mar2023 03:54:11.560] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 2%
[17Mar2023 03:54:12.110] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 4%
[17Mar2023 03:54:12.554] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 5%
[17Mar2023 03:54:12.751] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-60, y=-2, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.751] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-59, y=-2, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.751] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-58, y=-2, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.751] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-57, y=-2, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.751] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-61, y=-3, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.751] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-60, y=-3, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.752] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-59, y=-3, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.752] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-58, y=-3, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.752] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-57, y=-3, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.752] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-61, y=-1, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
[17Mar2023 03:54:12.752] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-4, -2], pos: BlockPos{x=-60, y=-1, z=-17}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / caviercaves:giant_ghost_fungus]
